,feature_importance
ETL_deposition_aggregation_state_of_reactants_Gas,1.8600769994146417e-05
Perovskite_additives_concentrations_0.035,1.8598962496891172e-05
Backcontact_stack_sequence_Graphen,1.8555530564398135e-05
Perovskite_composition_short_form_(PEA)MAPbI,1.85479239920896e-05
ETL_stack_sequence_GAN,1.8543940587305717e-05
Perovskite_deposition_solvents_GBL; NMP,1.8514168801168582e-05
ETL_deposition_procedure_ Screen printing ,1.8475264343239215e-05
Perovskite_additives_compounds_enI2; SnF2,1.846030994963616e-05
Perovskite_additives_concentrations_0.1 mol%,1.8440547698929127e-05
ETL_deposition_solvents_2-methoxyethanol,1.84284735476025e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_Annealed under light,1.8424666524589622e-05
Perovskite_additives_compounds_Cl; HI,1.842397003710696e-05
Module_area_effective_15.4,1.8400409769974798e-05
Perovskite_deposition_solvents_mixing_ratios_1; 1.5,1.839474008439211e-05
Perovskite_additives_compounds_trihydrazine dihydriodide (THDH),1.8390291818011635e-05
Perovskite_deposition_solvents_mixing_ratios_7; 1 >> 1,1.837624815048126e-05
HTL_stack_sequence_BChl-2,1.8376116290154194e-05
HTL_stack_sequence_H2,1.8364179355881406e-05
HTL_stack_sequence_Polypseudorotaxane,1.8363183109333096e-05
Perovskite_deposition_thermal_annealing_time_4.0 >> 45.0,1.8334067226146803e-05
Perovskite_composition_b_ions_coefficients_0.9; 0.1,1.83139432001344e-05
ETL_stack_sequence_TEAI ,1.830496783511067e-05
Perovskite_deposition_solvents_DMF; DMSO; NMP,1.8298415732917174e-05
Perovskite_deposition_quenching_media_additives_compounds_MAI,1.8297871051404692e-05
HTL_additives_compounds_BCF; Li-TFSI; TBP,1.825698459052789e-05
ETL_deposition_procedure_ Spin-coating >> Hydrothermal,1.8253290558045515e-05
ETL_additives_compounds_ Au-np,1.8252379809944028e-05
ETL_stack_sequence_LiF,1.8238861722608126e-05
Encapsulation_edge_sealing_materials_Thermally curable epoxy (Kyoritsu Chemical),1.8215535889946084e-05
ETL_deposition_synthesis_atmosphere_Air ,1.8213415171513047e-05
Perovskite_additives_compounds_Acetamidine hydrochloride,1.8206323475931243e-05
Perovskite_deposition_thermal_annealing_time_Unknown >> 80.0,1.8201103898957367e-05
ETL_additives_compounds_DMBI,1.819312727002883e-05
HTL_deposition_procedure_Spray-coating ,1.8175410522128855e-05
HTL_additives_compounds_TBA-PF6,1.8150720028759788e-05
Cell_area_total_0.11,1.815053891134398e-05
Perovskite_additives_concentrations_0.00026344676180021956,1.81058956870862e-05
ETL_stack_sequence_ZnLiO,1.8105432976501447e-05
Perovskite_additives_compounds_NaYF4:Tb:Er-np,1.810469409017215e-05
Perovskite_additives_concentrations_0.3 mg/perovskite_mmol,1.8102178333066366e-05
ETL_additives_concentrations_3 wt%,1.8100421010373963e-05
ETL_deposition_reaction_solutions_compounds_Titanium diisopropoxide bis(acetylacetonate); TiO2-np; PCBM,1.807648064213728e-05
ETL_stack_sequence_NDP-V ,1.8056089918117146e-05
min_families,1.8039903837197778e-05
Perovskite_deposition_thermal_annealing_time_Unknown >> 100.0,1.8026086318668687e-05
Backcontact_deposition_procedure_ Unknown ,1.8022183741790244e-05
HTL_stack_sequence_Azomethine,1.8017364510900173e-05
min_heat_atomization(kJ/mol),1.7983793681311486e-05
mode_MB_electonegativity,1.7973511586329603e-05
Backcontact_stack_sequence_AgZn ,1.796671883928348e-05
Perovskite_deposition_thermal_annealing_temperature_75.0 >> 135.0,1.7952585106660012e-05
Perovskite_pl_max_820.0,1.7946277478750288e-05
Encapsulation_stack_sequence_Barrier foil,1.7942630381634383e-05
HTL_stack_sequence_P(VDF-TrFE) ,1.7941128389203413e-05
Perovskite_band_gap_1.36,1.793940411430734e-05
Perovskite_deposition_solvents_DMF; HCl,1.7933913656897876e-05
Perovskite_deposition_thermal_annealing_time_8.0 >> 120.0,1.791693047291389e-05
Perovskite_additives_compounds_EtOH; MA,1.7908692610259247e-05
Perovskite_composition_a_ions_coefficients_1; 1,1.7890872346513557e-05
HTL_additives_compounds_Lithium acetate,1.7890218594383486e-05
Perovskite_additives_concentrations_ 1 mol%,1.788456388419239e-05
Perovskite_composition_short_form_MAPbSnI,1.78589797580779e-05
Perovskite_additives_compounds_N2H5Cl,1.7856682119175183e-05
ETL_deposition_aggregation_state_of_reactants_ Gas,1.7853936478132213e-05
Encapsulation_atmosphere_for_encapsulation_Air,1.7846282631964705e-05
Perovskite_composition_none_stoichiometry_components_in_excess_NH4Cl,1.783379976003944e-05
Perovskite_composition_a_ions_coefficients_0.88; 0.12,1.7831842779445335e-05
Perovskite_band_gap_1.92,1.7781177049923128e-05
Module_number_of_cells_in_module_2,1.7777994026549955e-05
HTL_stack_sequence_ NiO-c,1.7771155227274563e-05
Perovskite_additives_concentrations_0.015,1.7759304399083543e-05
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 20.0,1.774841569720364e-05
Perovskite_composition_short_form_ANMAPbI,1.773401859896166e-05
Perovskite_deposition_thermal_annealing_time_2.0; 3.0,1.77315099577383e-05
HTL_stack_sequence_V1036,1.7689955538169195e-05
ETL_stack_sequence_PCBM-60; TiO2-np,1.768517336152916e-05
Perovskite_pl_max_792.0,1.7678018587995322e-05
Perovskite_additives_concentrations_nan; 4 mg/ml,1.7666867637612784e-05
ETL_deposition_procedure_Oxygen plasma treatment,1.7656572365332486e-05
ETL_deposition_procedure_ PVD-OAD,1.7624130236631178e-05
Perovskite_composition_none_stoichiometry_components_in_excess_PbBr2,1.7622859715519574e-05
HTL_stack_sequence_CA-Br,1.761373974093696e-05
Perovskite_deposition_thermal_annealing_time_60.0; 2880.0,1.7608294304695782e-05
Perovskite_deposition_thermal_annealing_time_1.0; 1.0,1.7570940686633616e-05
Perovskite_deposition_synthesis_atmosphere_relative_humidity_0,1.755517237394006e-05
HTL_stack_sequence_Cz-Pyr,1.7545529489324817e-05
Backcontact_deposition_procedure_ E-beam evaporation,1.754019553569777e-05
HTL_stack_sequence_Benzylamine ,1.752614875640278e-05
Perovskite_deposition_thermal_annealing_temperature_130.0 >> 120.0,1.7495293117776126e-05
Perovskite_deposition_thermal_annealing_temperature_50.0; 100.0,1.7478142587514032e-05
HTL_stack_sequence_P3CT-Na,1.7440921252689713e-05
ETL_deposition_substrate_temperature_25,1.7440550800527708e-05
Perovskite_pl_max_691.0,1.7396646272786447e-05
Perovskite_composition_a_ions_coefficients_0.7; 0.3,1.7380672026136063e-05
Add_lay_front_stack_sequence_Mn:CsPbCl3-QDs,1.7374307195250378e-05
Perovskite_deposition_thermal_annealing_time_3.0 >> 2.0,1.7362133710928347e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_Pulsed light,1.735362136334662e-05
HTL_stack_sequence_BChl-3,1.7353278203357142e-05
HTL_stack_sequence_TP-FTzF-TP,1.7332411314351898e-05
Cell_semitransparent_AVT_55.0,1.7325822923623777e-05
Perovskite_deposition_thermal_annealing_temperature_125.0 >> 100.0,1.731251413700025e-05
ETL_stack_sequence_C70 ,1.729761107163378e-05
Perovskite_deposition_solvent_annealing_time_0.25,1.7284335674559278e-05
HTL_stack_sequence_Ome-DPA-CuPc,1.728209600075369e-05
ETL_stack_sequence_ZnCsO,1.726380238205109e-05
Perovskite_deposition_solvents_mixing_ratios_8.2; 2,1.7250072985600015e-05
ETL_deposition_procedure_Spray-pyrolys >> CBD ,1.7246184497660436e-05
Perovskite_deposition_thermal_annealing_time_65.0,1.7243568801661273e-05
Perovskite_deposition_procedure_Hot-casting,1.7234284018672375e-05
Perovskite_additives_concentrations_8,1.7206859039796207e-05
ETL_stack_sequence_N-PDI,1.7200830361344094e-05
Substrate_supplier_Nippon Sheet Glass Co.,1.7142169039357845e-05
Backcontact_stack_sequence_In,1.7116642590849553e-05
HTL_stack_sequence_Graphene; P3HT,1.7095350089917652e-05
HTL_additives_compounds_KMnO4; Li-TFSI; TBP,1.707951982318793e-05
Perovskite_deposition_synthesis_atmosphere_relative_humidity_52,1.7059030766111545e-05
ETL_additives_concentrations_ nan,1.7056269755854394e-05
ETL_stack_sequence_ TiO2-nanocones,1.7027589108050473e-05
ETL_stack_sequence_NDI; SnO2-np,1.7027525035311476e-05
Perovskite_deposition_solvent_annealing_solvent_atmosphere_H2O,1.7001938113000525e-05
HTL_stack_sequence_SDTCz2F,1.6941675334963237e-05
avg_Metalliod,1.6927719973827666e-05
Perovskite_deposition_thermal_annealing_time_15.0 >> 600.0,1.6895841044628906e-05
Cell_area_total_1.0,1.6893211085470953e-05
Perovskite_deposition_quenching_media_additives_compounds_PFA,1.687354797304621e-05
Perovskite_deposition_thermal_annealing_time_3.0; 10.0 >> 3.0; 30.0,1.6850337023289284e-05
ETL_deposition_procedure_ Slot-die coating,1.682326100448839e-05
HTL_additives_compounds_GeO2-np,1.678820579798023e-05
range_thermal_conductivity_(W/(m_K))_,1.6776881568655085e-05
HTL_stack_sequence_TBC-2,1.677235876658622e-05
HTL_stack_sequence_Z34,1.677082110158023e-05
HTL_stack_sequence_ TPTPA,1.6730598808720715e-05
HTL_stack_sequence_PVP ,1.6713676985437487e-05
Perovskite_deposition_reaction_solutions_compounds_nan >> Pb(NO3)2 >> nan,1.670860478587706e-05
HTL_additives_compounds_rGO,1.6677117066088614e-05
HTL_stack_sequence_Ph-TPA-4A,1.667678861989253e-05
Perovskite_deposition_thermal_annealing_temperature_90.0; 120.0,1.667653644914605e-05
Perovskite_deposition_thermal_annealing_time_ Unknown,1.667036578731723e-05
ETL_stack_sequence_ MgO,1.6650018895809496e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_Toluene washing,1.6624967610370892e-05
ETL_additives_compounds_Oleic Acid,1.6587628323202995e-05
ETL_stack_sequence_PCBM-60; F8BT ,1.6569665782871468e-05
HTL_additives_compounds_Cs,1.6555525162909738e-05
Perovskite_additives_compounds_C60,1.653743415611383e-05
Perovskite_composition_a_ions_coefficients_0.05; 0.95,1.6528385261654872e-05
Perovskite_deposition_thermal_annealing_temperature_70.0 >> 100.0 >> 100,1.6507027047319177e-05
Perovskite_composition_a_ions_BA; MA,1.648859546976107e-05
ETL_additives_compounds_PFNOX,1.6482581119278158e-05
HTL_deposition_synthesis_atmosphere_pressure_partial_1 atm,1.6473499129858087e-05
Perovskite_deposition_thermal_annealing_time_Unknown >> Unknown >> 10.0,1.645815698146119e-05
Perovskite_additives_concentrations_0.0007,1.6425611777730108e-05
HTL_stack_sequence_NPB,1.6418402818676087e-05
Perovskite_additives_concentrations_1 ppm,1.6417342458779574e-05
Perovskite_deposition_thermal_annealing_temperature_70; 120,1.6400047712326676e-05
ETL_stack_sequence_3TPYMB,1.6376949976275182e-05
ETL_additives_compounds_rGS,1.6334219522103078e-05
Perovskite_composition_b_ions_coefficients_0.97; 0.03,1.6330031332219826e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_Washed with Chlorobenzene,1.6319490956386142e-05
Perovskite_deposition_quenching_media_additives_compounds_CsPbBr3-QDs,1.6318259383737615e-05
Perovskite_deposition_reaction_solutions_concentrations_1.2 M,1.6285501311299094e-05
ETL_deposition_reaction_solutions_compounds_supplier_Unknown ,1.623812590880079e-05
Perovskite_deposition_solvents_acetonitrile; DMSO >> IPA,1.6235929980950192e-05
Perovskite_single_crystal_True,1.6233071967660596e-05
Perovskite_deposition_thermal_annealing_temperature_80.0 >> 110.0,1.6226486713802057e-05
ETL_stack_sequence_ BZnTPP,1.622160499222099e-05
Perovskite_deposition_thermal_annealing_time_Unknown >> Unknown >> 5.0,1.6209020971507784e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_met_40kHz; 10W; 4 min,1.6205456511114292e-05
ETL_stack_sequence_ BACl,1.619534286621046e-05
dev_Metalliod,1.6171390780495912e-05
Perovskite_deposition_solvents_DMF; DMSO >> Chlorobenzene,1.6168157067219794e-05
Perovskite_deposition_reaction_solutions_compounds_MAI; PbI2,1.616782560051501e-05
HTL_stack_sequence_OMe-TATPyr,1.6160453632044036e-05
Perovskite_deposition_substrate_temperature_25,1.6156918362142625e-05
Backcontact_stack_sequence_Carbon-tape,1.6150840816953636e-05
Perovskite_additives_concentrations_2.8 vol%; nan,1.6148615120012013e-05
Perovskite_deposition_solvent_annealing_time_15.0,1.6130830060281526e-05
Perovskite_deposition_solvents_DMF >> Terpineol,1.611794611769567e-05
HTL_stack_sequence_CuPc(tBu)4,1.6115596435108073e-05
ETL_additives_compounds_P123 ,1.6101936655590092e-05
Perovskite_additives_concentrations_2.5 wt%; 0.2 wt%,1.6091298687437162e-05
HTL_stack_sequence_PAH 2,1.6088001162544076e-05
Perovskite_additives_compounds_BYK333,1.6075647467408702e-05
HTL_deposition_procedure_Lamination ,1.6073567161124645e-05
HTL_stack_sequence_PPyra-XA,1.606883919065306e-05
Perovskite_deposition_quenching_media_additives_concentrations_0.03,1.605661680818812e-05
Perovskite_pl_max_816.0,1.6048016359788076e-05
Perovskite_deposition_quenching_media_Thermal radiation,1.6038901758606166e-05
Perovskite_additives_concentrations_0.034,1.6024858285027784e-05
HTL_stack_sequence_Al2O3-np ,1.601772843730735e-05
ETL_additives_compounds_Cs2CO3,1.6015664812873506e-05
Perovskite_additives_concentrations_0.0125; 0.05,1.6010920816299537e-05
HTL_deposition_solvents_ Chlorobenzene,1.6004370667081465e-05
Perovskite_additives_concentrations_0.006,1.600366696846287e-05
Perovskite_deposition_thermal_annealing_time_Unknown ,1.5993945338128027e-05
HTL_stack_sequence_MTA,1.5979698280134138e-05
ETL_deposition_thermal_annealing_time_60.0,1.5962899963892638e-05
ETL_stack_sequence_ MgO ,1.5956973535935292e-05
Perovskite_additives_concentrations_10; 10,1.595097411418602e-05
Perovskite_composition_b_ions_coefficients_0.99; 0.01,1.5943871116213804e-05
Perovskite_deposition_solvents_mixing_ratios_97; 3,1.5932047195860676e-05
ETL_deposition_solvents_ Ethanol,1.5911683707684327e-05
Perovskite_additives_compounds_Phenylethylammonium iodide,1.590225312340474e-05
Perovskite_composition_a_ions_coefficients_0.05; 0.75; 0.2,1.5879742581704533e-05
ETL_additives_compounds_DPM; OE,1.5868535870444326e-05
Perovskite_band_gap_1.67,1.586247661726803e-05
Perovskite_additives_compounds_F-PEAI,1.5849260263944518e-05
Perovskite_deposition_solvents_mixing_ratios_3; 7 >> 1,1.5845796520675102e-05
Perovskite_composition_a_ions_coefficients_0.05; 0.8265; 0.1235,1.583584723926914e-05
ETL_additives_concentrations_ 5 %,1.5820029637444057e-05
Perovskite_deposition_thermal_annealing_temperature_110.0 >> 70.0,1.5816368691559415e-05
ETL_additives_compounds_PF6,1.580577940948654e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_met_40kHz; 5W; 1 min,1.5803583487341845e-05
ETL_stack_sequence_ CPTA,1.5799547029001238e-05
Perovskite_additives_compounds_AgI,1.579908289609237e-05
Perovskite_deposition_solvents_mixing_ratios_nan >> 2; 98,1.5798329204977803e-05
HTL_stack_sequence_DEPT-SC,1.5795459964910005e-05
Perovskite_additives_compounds_Diiodooctane,1.5793622549839024e-05
Perovskite_composition_c_ions_coefficients_0.48; 2.52,1.5787165598439746e-05
HTL_additives_compounds_NiPcS4,1.5751925645627773e-05
ETL_deposition_reaction_solutions_compounds_Titanium diisopropoxide bis(acetylacetonate); vanadium(V)oxytriethoxide ,1.570233192394597e-05
Perovskite_additives_compounds_1-ethylpyridinium chloride,1.5698915249674492e-05
HTL_deposition_procedure_ Spin-coating ,1.569395792422598e-05
Backcontact_stack_sequence_Cu ,1.5693913753896827e-05
Perovskite_deposition_quenching_media_additives_concentrations_0.05,1.5687800635248096e-05
ETL_deposition_reaction_solutions_compounds_ TiO2-np,1.5685700411253135e-05
Perovskite_deposition_thermal_annealing_time_270.0,1.5661755833405837e-05
Perovskite_deposition_quenching_media_additives_compounds_H2O,1.5652161928468422e-05
Substrate_brand_name_Unknown,1.5644665552612013e-05
HTL_stack_sequence_P(BDTT-ttPPD),1.5642583616334337e-05
Perovskite_additives_compounds_Cl; DIO,1.5640495278116624e-05
Perovskite_composition_a_ions_(oF1PEA); MA,1.5631000764954716e-05
Perovskite_additives_concentrations_0.8 wt.%,1.562015403628011e-05
Encapsulation_stack_sequence_Al2O3 ,1.561365060482207e-05
Perovskite_deposition_thermal_annealing_time_60.0; 10.0,1.555417813191832e-05
Perovskite_deposition_solvents_DMF >> n-butyl alchohol,1.5538466349461617e-05
ETL_additives_compounds_ CeO2,1.54772429328878e-05
HTL_stack_sequence_PAF-86,1.54749758958509e-05
ETL_stack_sequence_ Na2SO4,1.546665730565743e-05
Perovskite_deposition_reaction_solutions_compounds_PbI2 >> MAI >> nan,1.5428662489950043e-05
ETL_deposition_solvents_Chlorobenzene ,1.54132943565542e-05
Perovskite_additives_concentrations_5 mg/ml,1.5409351237467338e-05
Perovskite_deposition_solvents_mixing_ratios_1; 0.078,1.5395898197919793e-05
ETL_deposition_substrate_temperature_ 25,1.5388797813219256e-05
Perovskite_deposition_solvents_DMF; DMSO; H2O,1.538387267151477e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_met_40 mW/cm2,1.5379899156725648e-05
Perovskite_storage_relative_humidity_60.0,1.5375493090576157e-05
Perovskite_deposition_thermal_annealing_temperature_75; 90,1.5351185848301608e-05
Perovskite_composition_a_ions_(5-AVAI); Cs; FA,1.5341684043584394e-05
Perovskite_additives_concentrations_0.05 wt%,1.5341607445534507e-05
Module_area_effective_15.42,1.5335818394687605e-05
Perovskite_composition_a_ions_coefficients_0.84; 0.16,1.5318967923297144e-05
Perovskite_deposition_thermal_annealing_temperature_70 >> 70 >> Unknown,1.5311624205284923e-05
Perovskite_additives_compounds_PbAc2; PbCl2,1.5299165783111357e-05
Perovskite_deposition_thermal_annealing_time_Unknown >> 4.0,1.5285949651849935e-05
ETL_additives_compounds_Li,1.5285335696215085e-05
Perovskite_deposition_quenching_media_Diethyl ether; Methanol,1.5263235475147173e-05
ETL_additives_compounds_Mg,1.526235715551427e-05
Perovskite_additives_compounds_MA(SCN),1.5254347013365776e-05
Perovskite_pl_max_550.0,1.5250569643248106e-05
Perovskite_composition_a_ions_coefficients_0.05; 0.7885; 0.16150,1.5237976984707536e-05
Perovskite_deposition_thermal_annealing_temperature_70.0; 100 >> 100.0,1.5229309233472173e-05
HTL_deposition_procedure_SILAR,1.5222732794303039e-05
HTL_stack_sequence_ CuI,1.5221846755293473e-05
Perovskite_pl_max_756.0,1.5218787404827586e-05
ETL_stack_sequence_ AZO-np ,1.5216097592673112e-05
Perovskite_deposition_thermal_annealing_time_7.0; 1.0 >> 10.0,1.5214896134689978e-05
Perovskite_deposition_synthesis_atmosphere_Vacuum >> Air; MAI,1.5189575808323853e-05
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 90,1.5183167182627055e-05
Perovskite_deposition_thermal_annealing_temperature_170.0 >> 100.0,1.5182154720135373e-05
ETL_stack_sequence_SnO2-nw,1.51821097900466e-05
Perovskite_additives_concentrations_0.84 vol%; nan,1.5178759631697615e-05
Backcontact_deposition_thermal_annealing_time_30.0,1.515491692129242e-05
HTL_stack_sequence_TCTA-BVP,1.5151013615267657e-05
Perovskite_additives_concentrations_0.002,1.5143086584106601e-05
ETL_stack_sequence_TiO2-np ,1.5129290980049582e-05
Perovskite_deposition_thermal_annealing_temperature_75; 105,1.5116200171018679e-05
HTL_stack_sequence_F6-TCNNQ; TaTm ,1.5107289100558957e-05
Perovskite_deposition_after_treatment_of_formed_perovskite_Washed with DMSO,1.5103023052164596e-05
